EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data 
C:\Users\justin\projects\DevTechnologies\log.evtx,4120,2016-03-10 23:18:19,2016-03-10 23:18:19,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-03-10T13:44:39.729083700Z Wake Time: 2016-03-10T16:18:17.163190100Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4121,2016-03-10 23:28:18,2016-03-10 23:28:18,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4122,2016-03-11 01:39:45,2016-03-11 01:39:45,4107,4,Information event,0,None,Display,,annette,,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4129,2016-03-11 01:41:59,2016-03-11 01:41:59,4107,4,Information event,0,None,Display,,annette,,A caller specified the SDC_FORCE_MODE_ENUMERATION flag in a call to the SetDisplayConfig() API ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4130,2016-03-11 01:42:00,2016-03-11 01:42:00,7045,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,A service was installed in the system. Service Name: NVIDIA Virtual Audio Device (Wave Extensible) (WDM) Service File Name: \SystemRoot\system32\drivers\nvvad64v.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4136,2016-03-11 01:43:12,2016-03-11 01:43:12,7045,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,A service was installed in the system. Service Name: NvStreamKms Service File Name: C:\Program Files\NVIDIA Corporation\NvStreamSrv\NvStreamKms.sys Service Type: kernel mode driver Service Start Type: demand start Service Account: ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4143,2016-03-11 03:39:03,2016-03-11 03:39:03,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4144,2016-03-11 03:41:04,2016-03-11 03:41:04,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4146,2016-03-11 08:03:32,2016-03-11 08:03:32,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_5efa490 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4147,2016-03-11 08:03:32,2016-03-11 08:03:32,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_5efa490 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4148,2016-03-11 08:03:32,2016-03-11 08:03:32,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_5efa490 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4149,2016-03-11 08:03:32,2016-03-11 08:03:32,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_5efa490 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4164,2016-03-11 08:04:18,2016-03-11 08:04:18,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4165,2016-03-11 08:04:19,2016-03-11 08:04:19,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-03-11T01:03:39.422943000Z Wake Time: 2016-03-11T01:04:17.103035700Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4166,2016-03-11 08:04:33,2016-03-11 08:04:33,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4167,2016-03-11 08:06:57,2016-03-11 08:06:57,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4169,2016-03-11 08:10:07,2016-03-11 08:10:07,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_7d10f11 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4170,2016-03-11 08:10:07,2016-03-11 08:10:07,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_7d10f11 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4171,2016-03-11 08:10:07,2016-03-11 08:10:07,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_7d10f11 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4172,2016-03-11 08:10:07,2016-03-11 08:10:07,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_7d10f11 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4176,2016-03-11 16:37:35,2016-03-11 16:37:35,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 286789 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4184,2016-03-11 16:37:37,2016-03-11 16:37:37,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4185,2016-03-11 16:37:38,2016-03-11 16:37:38,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-03-11T01:10:11.663855700Z Wake Time: 2016-03-11T09:37:36.148281200Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4186,2016-03-11 16:38:07,2016-03-11 16:38:07,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4196,2016-03-11 17:02:29,2016-03-11 17:02:29,7031,1,Error event,0,None,Service Control Manager,,annette,,The Sync Host_7e19387 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4197,2016-03-11 17:02:29,2016-03-11 17:02:29,7031,1,Error event,0,None,Service Control Manager,,annette,,The Contact Data_7e19387 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4198,2016-03-11 17:02:29,2016-03-11 17:02:29,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Storage_7e19387 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4199,2016-03-11 17:02:29,2016-03-11 17:02:29,7031,1,Error event,0,None,Service Control Manager,,annette,,The User Data Access_7e19387 service terminated unexpectedly. It has done this 1 time(s). The following corrective action will be taken in 10000 milliseconds: Restart the service. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4210,2016-03-11 17:16:56,2016-03-11 17:16:56,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4211,2016-03-11 17:16:57,2016-03-11 17:16:57,1,4,Information event,0,None,Microsoft-Windows-Power-Troubleshooter,,annette,S-1-5-19,The system has returned from a low power state. Sleep Time: 2016-03-11T10:02:34.722422900Z Wake Time: 2016-03-11T10:16:55.139815900Z Wake Source: 0 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4214,2016-03-11 17:18:47,2016-03-11 17:18:47,6006,4,Information event,0,None,EventLog,,annette,,The Event log service was stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4217,2016-03-11 17:19:08,2016-03-11 17:19:08,6009,4,Information event,0,None,EventLog,,annette,,Microsoft (R) Windows (R) 10.00. 10586 Multiprocessor Free. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4218,2016-03-11 17:19:08,2016-03-11 17:19:08,6005,4,Information event,0,None,EventLog,,annette,,The Event log service was started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4219,2016-03-11 17:19:08,2016-03-11 17:19:08,6013,4,Information event,0,None,EventLog,,annette,,The system uptime is 6 seconds. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4220,2016-03-11 17:18:47,2016-03-11 17:18:47,4001,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully stopped. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4237,2016-03-11 17:19:04,2016-03-11 17:19:04,2,4,Information event,0,None,MEIx64,,annette,,Intel(R) Management Engine Interface driver has started successfully. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4246,2016-03-11 17:19:06,2016-03-11 17:19:06,18,4,Information event,0,None,BTHUSB,,annette,,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4247,2016-03-11 17:19:07,2016-03-11 17:19:07,28,2,Warning event,0,None,BTHUSB,,annette,,The local adapter does not support Bluetooth Low Energy. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4253,2016-03-11 17:19:07,2016-03-11 17:19:07,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Connectivity\AllowBluetooth has value of: 2 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4254,2016-03-11 17:19:07,2016-03-11 17:19:07,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowDiscoverableMode has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4255,2016-03-11 17:19:07,2016-03-11 17:19:07,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\AllowAdvertising has value of: 1 ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4256,2016-03-11 17:19:07,2016-03-11 17:19:07,34,4,Information event,0,None,BTHUSB,,annette,,A Bluetooth policy has changed. Policy Bluetooth\ServicesAllowedList has value of: * ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4257,2016-03-11 17:19:07,2016-03-11 17:19:07,37,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted discoverability due to policy Bluetooth\AllowDiscoverableMode. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4258,2016-03-11 17:19:07,2016-03-11 17:19:07,36,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio has accepted advertising due to policy Bluetooth\AllowAdvertising. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4259,2016-03-11 17:19:07,2016-03-11 17:19:07,35,4,Information event,0,None,BTHUSB,,annette,,Bluetooth radio enablement has been accepted due to policy Connectivity\AllowBluetooth. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4264,2016-03-11 17:19:08,2016-03-11 17:19:08,4000,4,Information event,0,None,Microsoft-Windows-WLAN-AutoConfig,,annette,S-1-5-18,WLAN AutoConfig service has successfully started. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4266,2016-03-11 17:19:09,2016-03-11 17:19:09,7026,4,Information event,0,None,Service Control Manager,,annette,,The following boot-start or system-start driver(s) did not load: cdrom dam ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4268,2016-03-11 17:19:17,2016-03-11 17:19:17,11,2,Warning event,0,None,Microsoft-Windows-Wininit,,annette,S-1-5-18,Custom dynamic link libraries are being loaded for every application. The system administrator should review the list of libraries to ensure they are related to trusted applications. Please visit http://support.microsoft.com/kb/197571 for more information. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4269,2016-03-11 17:23:30,2016-03-11 17:23:30,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4270,2016-03-11 17:29:26,2016-03-11 17:29:26,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4274,2016-03-11 17:31:49,2016-03-11 17:31:49,7040,4,Information event,0,None,Service Control Manager,,annette,S-1-5-18,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start. ,
C:\Users\justin\projects\DevTechnologies\log.evtx,4275,2016-03-11 17:34:10,2016-03-11 17:34:10,2,4,Information event,0,None,Lfsvc,,annette,,Geolocation positioning has been disabled by the user. ,
